Time	Displacement	Forcewasher	Camera A	Camera B
7.0000E-3	 2.202E+0	 9.766E-1	-2.988E-1	-2.236E-1
7.0200E-3	 2.202E+0	 4.883E-1	-3.057E-1	-2.246E-1
7.0400E-3	 2.207E+0	 9.766E-1	-3.027E-1	-2.227E-1
7.0600E-3	 2.207E+0	 4.883E-1	-3.027E-1	-2.227E-1
7.0800E-3	 2.207E+0	 4.883E-1	-3.047E-1	-2.197E-1
7.1000E-3	 2.207E+0	 4.883E-1	-3.086E-1	-2.217E-1
7.1200E-3	 2.207E+0	 9.766E-1	-3.105E-1	-2.148E-1
7.1400E-3	 2.207E+0	 9.766E-1	-3.057E-1	-2.246E-1
7.1600E-3	 2.212E+0	 9.766E-1	-3.115E-1	-2.197E-1
7.1800E-3	 2.212E+0	 4.883E-1	-3.086E-1	-2.256E-1
7.2000E-3	 2.212E+0	 4.883E-1	-3.047E-1	-2.168E-1
7.2200E-3	 2.207E+0	 9.766E-1	-3.037E-1	-2.217E-1
7.2400E-3	 2.212E+0	 9.766E-1	-3.096E-1	-2.217E-1
7.2600E-3	 2.212E+0	 4.883E-1	-3.076E-1	-2.217E-1
7.2800E-3	 2.212E+0	 4.883E-1	-3.057E-1	-2.197E-1
7.3000E-3	 2.217E+0	 9.766E-1	-3.066E-1	-2.217E-1
7.3200E-3	 2.217E+0	 9.766E-1	-3.037E-1	-2.236E-1
7.3400E-3	 2.217E+0	 4.883E-1	-3.057E-1	-2.227E-1
7.3600E-3	 2.217E+0	 4.883E-1	-3.008E-1	-2.236E-1
7.3800E-3	 2.217E+0	 4.883E-1	-3.105E-1	-2.227E-1
7.4000E-3	 2.217E+0	 9.766E-1	-3.076E-1	-2.168E-1
7.4200E-3	 2.217E+0	 9.766E-1	-3.076E-1	-2.197E-1
7.4400E-3	 2.222E+0	 4.883E-1	-3.076E-1	-2.187E-1
7.4600E-3	 2.222E+0	 4.883E-1	-3.096E-1	-2.246E-1
7.4800E-3	 2.222E+0	 9.766E-1	-3.027E-1	-2.178E-1
7.5000E-3	 2.222E+0	 9.766E-1	-3.096E-1	-2.197E-1
7.5200E-3	 2.222E+0	 9.766E-1	-3.027E-1	-2.266E-1
7.5400E-3	 2.227E+0	 9.766E-1	-3.076E-1	-2.217E-1
7.5600E-3	 2.227E+0	 9.766E-1	-3.037E-1	-2.246E-1
7.5800E-3	 2.227E+0	 9.766E-1	-3.027E-1	-2.256E-1
7.6000E-3	 2.227E+0	 9.766E-1	-3.115E-1	-2.129E-1
7.6200E-3	 2.227E+0	 9.766E-1	-3.057E-1	-2.227E-1
7.6400E-3	 2.227E+0	 9.766E-1	-3.096E-1	-2.207E-1
7.6600E-3	 2.227E+0	 9.766E-1	-3.096E-1	-2.158E-1
7.6800E-3	 2.231E+0	 4.883E-1	-3.066E-1	-2.197E-1
7.7000E-3	 2.231E+0	 4.883E-1	-3.057E-1	-2.217E-1
7.7200E-3	 2.231E+0	 9.766E-1	-3.135E-1	-2.207E-1
7.7400E-3	 2.231E+0	 9.766E-1	-3.076E-1	-2.168E-1
7.7600E-3	 2.231E+0	 4.883E-1	-3.076E-1	-2.217E-1
7.7800E-3	 2.236E+0	 4.883E-1	-3.066E-1	-2.236E-1
7.8000E-3	 2.236E+0	 9.766E-1	-3.066E-1	-2.178E-1
7.8200E-3	 2.236E+0	 9.766E-1	-3.125E-1	-2.178E-1
7.8400E-3	 2.236E+0	 9.766E-1	-3.076E-1	-2.227E-1
7.8600E-3	 2.236E+0	 4.883E-1	-3.115E-1	-2.178E-1
7.8800E-3	 2.236E+0	 4.883E-1	-3.037E-1	-2.236E-1
7.9000E-3	 2.236E+0	 1.465E+0	-3.037E-1	-2.256E-1
7.9200E-3	 2.241E+0	 9.766E-1	-3.037E-1	-2.227E-1
7.9400E-3	 2.241E+0	 4.883E-1	-3.027E-1	-2.227E-1
7.9600E-3	 2.241E+0	 9.766E-1	-3.027E-1	-2.256E-1
7.9800E-3	 2.241E+0	 9.766E-1	-3.076E-1	-2.207E-1
8.0000E-3	 2.241E+0	 9.766E-1	-3.037E-1	-2.227E-1
8.0200E-3	 2.241E+0	 9.766E-1	-3.076E-1	-2.217E-1
8.0400E-3	 2.246E+0	 9.766E-1	-3.047E-1	-2.197E-1
8.0600E-3	 2.246E+0	 9.766E-1	-3.047E-1	-2.207E-1
8.0800E-3	 2.246E+0	 9.766E-1	-3.037E-1	-2.207E-1
8.1000E-3	 2.246E+0	 9.766E-1	-3.047E-1	-2.246E-1
8.1200E-3	 2.246E+0	 9.766E-1	-3.057E-1	-2.168E-1
8.1400E-3	 2.246E+0	 9.766E-1	-3.076E-1	-2.217E-1
8.1600E-3	 2.246E+0	 4.883E-1	-3.076E-1	-2.227E-1
8.1800E-3	 2.251E+0	 4.883E-1	-3.018E-1	-2.246E-1
8.2000E-3	 2.251E+0	 1.465E+0	-3.047E-1	-2.197E-1
8.2200E-3	 2.251E+0	 1.465E+0	-3.027E-1	-2.217E-1
8.2400E-3	 2.256E+0	 9.766E-1	-3.057E-1	-2.187E-1
8.2600E-3	 2.256E+0	 4.883E-1	-3.047E-1	-2.207E-1
8.2800E-3	 2.256E+0	 4.883E-1	-3.037E-1	-2.236E-1
8.3000E-3	 2.251E+0	 1.465E+0	-3.047E-1	-2.236E-1
8.3200E-3	 2.256E+0	 1.465E+0	-3.027E-1	-2.187E-1
8.3400E-3	 2.256E+0	 9.766E-1	-3.037E-1	-2.236E-1
8.3600E-3	 2.256E+0	 4.883E-1	-3.076E-1	-2.168E-1
8.3800E-3	 2.256E+0	 9.766E-1	-3.027E-1	-2.246E-1
8.4000E-3	 2.256E+0	 1.465E+0	-3.047E-1	-2.207E-1
8.4200E-3	 2.261E+0	 9.766E-1	-3.027E-1	-2.246E-1
8.4400E-3	 2.261E+0	 9.766E-1	-3.076E-1	-2.168E-1
8.4600E-3	 2.261E+0	 9.766E-1	-3.066E-1	-2.187E-1
8.4800E-3	 2.261E+0	 9.766E-1	-3.076E-1	-2.217E-1
8.5000E-3	 2.261E+0	 9.766E-1	-2.998E-1	-2.197E-1
8.5200E-3	 2.266E+0	 9.766E-1	-3.047E-1	-2.275E-1
8.5400E-3	 2.266E+0	 9.766E-1	-3.018E-1	-2.236E-1
8.5600E-3	 2.266E+0	 9.766E-1	-3.057E-1	-2.197E-1
8.5800E-3	 2.266E+0	 4.883E-1	-3.037E-1	-2.256E-1
8.6000E-3	 2.266E+0	 9.766E-1	-3.057E-1	-2.256E-1
8.6200E-3	 2.266E+0	 1.465E+0	-3.057E-1	-2.217E-1
8.6400E-3	 2.266E+0	 1.465E+0	-3.076E-1	-2.217E-1
8.6600E-3	 2.266E+0	 9.766E-1	-3.047E-1	-2.227E-1
8.6800E-3	 2.271E+0	 9.766E-1	-3.027E-1	-2.246E-1
8.7000E-3	 2.271E+0	 9.766E-1	-2.998E-1	-2.266E-1
8.7200E-3	 2.271E+0	 1.465E+0	-3.057E-1	-2.217E-1
8.7400E-3	 2.271E+0	 9.766E-1	-3.105E-1	-2.197E-1
8.7600E-3	 2.271E+0	 9.766E-1	-3.037E-1	-2.246E-1
8.7800E-3	 2.275E+0	 9.766E-1	-3.057E-1	-2.178E-1
8.8000E-3	 2.271E+0	 1.465E+0	-3.105E-1	-2.168E-1
8.8200E-3	 2.275E+0	 9.766E-1	-3.057E-1	-2.217E-1
8.8400E-3	 2.275E+0	 9.766E-1	-3.008E-1	-2.158E-1
8.8600E-3	 2.275E+0	 9.766E-1	-2.998E-1	-2.246E-1
8.8800E-3	 2.275E+0	 9.766E-1	-3.047E-1	-2.217E-1
8.9000E-3	 2.275E+0	 1.465E+0	-3.027E-1	-2.207E-1
8.9200E-3	 2.280E+0	 9.766E-1	-3.066E-1	-2.227E-1
8.9400E-3	 2.280E+0	 1.465E+0	-3.018E-1	-2.236E-1
8.9600E-3	 2.280E+0	 9.766E-1	-3.037E-1	-2.207E-1
8.9800E-3	 2.280E+0	 1.465E+0	-3.047E-1	-2.275E-1
9.0000E-3	 2.280E+0	 9.766E-1	-3.066E-1	-2.236E-1
9.0200E-3	 2.280E+0	 9.766E-1	-3.086E-1	-2.227E-1
9.0400E-3	 2.285E+0	 1.465E+0	-3.076E-1	-2.197E-1
9.0600E-3	 2.285E+0	 9.766E-1	-3.057E-1	-2.275E-1
9.0800E-3	 2.285E+0	 9.766E-1	-3.037E-1	-2.187E-1
9.1000E-3	 2.285E+0	 1.465E+0	-3.086E-1	-2.207E-1
9.1200E-3	 2.285E+0	 1.465E+0	-3.018E-1	-2.256E-1
9.1400E-3	 2.285E+0	 1.465E+0	-3.037E-1	-2.227E-1
9.1600E-3	 2.290E+0	 9.766E-1	-3.066E-1	-2.207E-1
9.1800E-3	 2.290E+0	 9.766E-1	-2.979E-1	-2.217E-1
9.2000E-3	 2.290E+0	 1.465E+0	-3.047E-1	-2.246E-1
9.2200E-3	 2.290E+0	 1.465E+0	-3.086E-1	-2.246E-1
9.2400E-3	 2.290E+0	 9.766E-1	-3.047E-1	-2.197E-1
9.2600E-3	 2.290E+0	 9.766E-1	-3.057E-1	-2.158E-1
9.2800E-3	 2.295E+0	 9.766E-1	-3.057E-1	-2.256E-1
9.3000E-3	 2.295E+0	 1.465E+0	-3.076E-1	-2.236E-1
9.3200E-3	 2.295E+0	 1.465E+0	-2.979E-1	-2.246E-1
9.3400E-3	 2.295E+0	 9.766E-1	-3.086E-1	-2.197E-1
9.3600E-3	 2.295E+0	 9.766E-1	-3.027E-1	-2.256E-1
9.3800E-3	 2.300E+0	 1.465E+0	-3.057E-1	-2.227E-1
9.4000E-3	 2.300E+0	 1.465E+0	-3.008E-1	-2.266E-1
9.4200E-3	 2.295E+0	 1.465E+0	-3.076E-1	-2.217E-1
9.4400E-3	 2.300E+0	 1.465E+0	-3.057E-1	-2.227E-1
9.4600E-3	 2.300E+0	 1.465E+0	-3.105E-1	-2.178E-1
9.4800E-3	 2.305E+0	 1.465E+0	-3.086E-1	-2.207E-1
9.5000E-3	 2.300E+0	 1.465E+0	-3.047E-1	-2.217E-1
9.5200E-3	 2.305E+0	 1.465E+0	-3.037E-1	-2.217E-1
9.5400E-3	 2.305E+0	 1.465E+0	-3.037E-1	-2.207E-1
9.5600E-3	 2.305E+0	 1.465E+0	-3.047E-1	-2.227E-1
9.5800E-3	 2.305E+0	 9.766E-1	-3.037E-1	-2.236E-1
9.6000E-3	 2.305E+0	 1.465E+0	-3.008E-1	-2.207E-1
9.6200E-3	 2.305E+0	 1.465E+0	-3.037E-1	-2.227E-1
9.6400E-3	 2.310E+0	 1.465E+0	-3.057E-1	-2.158E-1
9.6600E-3	 2.310E+0	 9.766E-1	-3.066E-1	-2.187E-1
9.6800E-3	 2.310E+0	 1.465E+0	-3.115E-1	-2.178E-1
9.7000E-3	 2.310E+0	 1.953E+0	-3.057E-1	-2.227E-1
9.7200E-3	 2.310E+0	 1.465E+0	-2.988E-1	-2.266E-1
9.7400E-3	 2.310E+0	 9.766E-1	-3.096E-1	-2.227E-1
9.7600E-3	 2.314E+0	 1.465E+0	-3.057E-1	-2.187E-1
9.7800E-3	 2.314E+0	 1.465E+0	-3.047E-1	-2.197E-1
9.8000E-3	 2.314E+0	 1.953E+0	-3.018E-1	-2.246E-1
9.8200E-3	 2.314E+0	 1.465E+0	-3.027E-1	-2.227E-1
9.8400E-3	 2.319E+0	 1.465E+0	-3.027E-1	-2.217E-1
9.8600E-3	 2.314E+0	 1.465E+0	-3.066E-1	-2.197E-1
9.8800E-3	 2.319E+0	 1.465E+0	-3.096E-1	-2.197E-1
9.9000E-3	 2.319E+0	 1.465E+0	-3.018E-1	-2.197E-1
9.9200E-3	 2.319E+0	 1.465E+0	-3.047E-1	-2.197E-1
9.9400E-3	 2.319E+0	 1.465E+0	-3.027E-1	-2.236E-1
9.9600E-3	 2.324E+0	 1.465E+0	-3.057E-1	-2.197E-1
9.9800E-3	 2.324E+0	 1.465E+0	-3.008E-1	-2.217E-1
1.0000E-2	 2.319E+0	 1.465E+0	-3.066E-1	-2.217E-1
1.0020E-2	 2.324E+0	 1.465E+0	-2.998E-1	-2.187E-1
1.0040E-2	 2.324E+0	 1.465E+0	-3.066E-1	-2.207E-1
1.0060E-2	 2.324E+0	 1.465E+0	-3.027E-1	-2.168E-1
1.0080E-2	 2.324E+0	 1.465E+0	-3.027E-1	-2.227E-1
1.0100E-2	 2.324E+0	 1.953E+0	-3.018E-1	-2.217E-1
1.0120E-2	 2.324E+0	 1.953E+0	-3.037E-1	-2.227E-1
1.0140E-2	 2.329E+0	 1.953E+0	-3.047E-1	-2.266E-1
1.0160E-2	 2.329E+0	 1.465E+0	-3.047E-1	-2.187E-1
1.0180E-2	 2.329E+0	 1.465E+0	-3.047E-1	-2.246E-1
1.0200E-2	 2.329E+0	 1.953E+0	-3.018E-1	-2.217E-1
1.0220E-2	 2.334E+0	 1.953E+0	-3.066E-1	-2.217E-1
1.0240E-2	 2.334E+0	 9.766E-1	-3.018E-1	-2.207E-1
1.0260E-2	 2.334E+0	 9.766E-1	-3.066E-1	-2.187E-1
1.0280E-2	 2.334E+0	 1.953E+0	-3.066E-1	-2.217E-1
1.0300E-2	 2.334E+0	 1.953E+0	-3.027E-1	-2.187E-1
1.0320E-2	 2.334E+0	 1.465E+0	-3.047E-1	-2.217E-1
1.0340E-2	 2.339E+0	 1.465E+0	-3.076E-1	-2.178E-1
1.0360E-2	 2.339E+0	 1.465E+0	-2.998E-1	-2.246E-1
1.0380E-2	 2.339E+0	 1.953E+0	-3.008E-1	-2.236E-1
1.0400E-2	 2.339E+0	 1.465E+0	-3.008E-1	-2.168E-1
1.0420E-2	 2.339E+0	 1.465E+0	-3.096E-1	-2.197E-1
1.0440E-2	 2.339E+0	 1.465E+0	-3.027E-1	-2.217E-1
1.0460E-2	 2.339E+0	 1.465E+0	-2.988E-1	-2.246E-1
1.0480E-2	 2.339E+0	 1.953E+0	-3.027E-1	-2.256E-1
1.0500E-2	 2.344E+0	 1.953E+0	-3.008E-1	-2.197E-1
1.0520E-2	 2.344E+0	 1.953E+0	-2.988E-1	-2.207E-1
1.0540E-2	 2.344E+0	 1.465E+0	-3.018E-1	-2.197E-1
1.0560E-2	 2.344E+0	 1.953E+0	-3.066E-1	-2.227E-1
1.0580E-2	 2.344E+0	 1.953E+0	-3.047E-1	-2.236E-1
1.0600E-2	 2.344E+0	 1.953E+0	-3.086E-1	-2.158E-1
1.0620E-2	 2.349E+0	 1.953E+0	-3.066E-1	-2.217E-1
1.0640E-2	 2.349E+0	 1.465E+0	-3.057E-1	-2.187E-1
1.0660E-2	 2.349E+0	 1.465E+0	-3.057E-1	-2.197E-1
1.0680E-2	 2.349E+0	 1.953E+0	-3.008E-1	-2.178E-1
1.0700E-2	 2.349E+0	 1.953E+0	-3.018E-1	-2.275E-1
1.0720E-2	 2.354E+0	 1.953E+0	-3.057E-1	-2.187E-1
1.0740E-2	 2.354E+0	 1.465E+0	-3.096E-1	-2.217E-1
1.0760E-2	 2.354E+0	 1.465E+0	-3.027E-1	-2.236E-1
1.0780E-2	 2.354E+0	 2.441E+0	-3.057E-1	-2.187E-1
1.0800E-2	 2.354E+0	 1.953E+0	-3.037E-1	-2.197E-1
1.0820E-2	 2.354E+0	 1.953E+0	-3.008E-1	-2.217E-1
1.0840E-2	 2.358E+0	 1.465E+0	-3.018E-1	-2.236E-1
1.0860E-2	 2.358E+0	 1.953E+0	-2.998E-1	-2.246E-1
1.0880E-2	 2.358E+0	 1.953E+0	-3.057E-1	-2.178E-1
1.0900E-2	 2.358E+0	 1.953E+0	-3.057E-1	-2.217E-1
1.0920E-2	 2.358E+0	 1.465E+0	-3.027E-1	-2.187E-1
1.0940E-2	 2.358E+0	 1.953E+0	-3.047E-1	-2.187E-1
1.0960E-2	 2.358E+0	 1.953E+0	-3.018E-1	-2.236E-1
1.0980E-2	 2.363E+0	 1.953E+0	-3.018E-1	-2.158E-1
1.1000E-2	 2.363E+0	 1.953E+0	-2.979E-1	-2.197E-1
1.1020E-2	 2.363E+0	 1.953E+0	-3.057E-1	-2.178E-1
1.1040E-2	 2.363E+0	 1.953E+0	-2.979E-1	-2.207E-1
1.1060E-2	 2.363E+0	 1.953E+0	-3.047E-1	-2.178E-1
1.1080E-2	 2.363E+0	 1.953E+0	-3.047E-1	-2.207E-1
1.1100E-2	 2.368E+0	 2.441E+0	-3.018E-1	-2.227E-1
1.1120E-2	 2.368E+0	 2.441E+0	-2.949E-1	-2.236E-1
1.1140E-2	 2.373E+0	 1.953E+0	-3.037E-1	-2.207E-1
1.1160E-2	 2.368E+0	 1.953E+0	-3.047E-1	-2.187E-1
1.1180E-2	 2.368E+0	 2.441E+0	-3.008E-1	-2.295E-1
1.1200E-2	 2.368E+0	 2.930E+0	-3.066E-1	-2.187E-1
1.1220E-2	 2.373E+0	 2.441E+0	-3.066E-1	-2.197E-1
1.1240E-2	 2.373E+0	 1.953E+0	-2.979E-1	-2.207E-1
1.1260E-2	 2.373E+0	 2.441E+0	-3.027E-1	-2.266E-1
1.1280E-2	 2.373E+0	 2.441E+0	-3.027E-1	-2.187E-1
1.1300E-2	 2.373E+0	 2.441E+0	-3.027E-1	-2.158E-1
1.1320E-2	 2.378E+0	 2.441E+0	-3.076E-1	-2.217E-1
1.1340E-2	 2.378E+0	 2.441E+0	-3.096E-1	-2.236E-1
1.1360E-2	 2.378E+0	 2.441E+0	-3.047E-1	-2.246E-1
1.1380E-2	 2.373E+0	 2.930E+0	-3.037E-1	-2.256E-1
1.1400E-2	 2.378E+0	 2.441E+0	-3.027E-1	-2.197E-1
1.1420E-2	 2.383E+0	 2.441E+0	-2.988E-1	-2.266E-1
1.1440E-2	 2.378E+0	 2.441E+0	-3.018E-1	-2.266E-1
1.1460E-2	 2.383E+0	 2.441E+0	-3.027E-1	-2.207E-1
1.1480E-2	 2.383E+0	 2.930E+0	-3.037E-1	-2.178E-1
1.1500E-2	 2.383E+0	 2.930E+0	-3.037E-1	-2.168E-1
1.1520E-2	 2.383E+0	 2.441E+0	-3.037E-1	-2.227E-1
1.1540E-2	 2.388E+0	 2.441E+0	-3.027E-1	-2.217E-1
1.1560E-2	 2.383E+0	 2.441E+0	-2.998E-1	-2.207E-1
1.1580E-2	 2.383E+0	 2.930E+0	-2.998E-1	-2.207E-1
1.1600E-2	 2.388E+0	 2.441E+0	-3.027E-1	-2.197E-1
1.1620E-2	 2.388E+0	 2.441E+0	-3.027E-1	-2.217E-1
1.1640E-2	 2.388E+0	 2.441E+0	-3.057E-1	-2.187E-1
1.1660E-2	 2.388E+0	 2.441E+0	-3.066E-1	-2.227E-1
1.1680E-2	 2.388E+0	 2.930E+0	-3.057E-1	-2.197E-1
1.1700E-2	 2.393E+0	 2.441E+0	-3.027E-1	-2.197E-1
1.1720E-2	 2.393E+0	 2.441E+0	-3.018E-1	-2.227E-1
1.1740E-2	 2.393E+0	 2.441E+0	-3.037E-1	-2.256E-1
1.1760E-2	 2.393E+0	 2.441E+0	-3.047E-1	-2.217E-1
1.1780E-2	 2.393E+0	 2.930E+0	-3.008E-1	-2.256E-1
1.1800E-2	 2.397E+0	 2.441E+0	-3.037E-1	-2.227E-1
1.1820E-2	 2.397E+0	 2.441E+0	-3.057E-1	-2.168E-1
1.1840E-2	 2.397E+0	 1.953E+0	-3.037E-1	-2.178E-1
1.1860E-2	 2.397E+0	 1.953E+0	-3.037E-1	-2.236E-1
1.1880E-2	 2.397E+0	 2.441E+0	-2.998E-1	-2.227E-1
1.1900E-2	 2.402E+0	 1.953E+0	-3.047E-1	-2.227E-1
1.1920E-2	 2.397E+0	 2.441E+0	-2.998E-1	-2.266E-1
1.1940E-2	 2.402E+0	 1.953E+0	-3.047E-1	-2.227E-1
1.1960E-2	 2.402E+0	 1.953E+0	-3.027E-1	-2.236E-1
1.1980E-2	 2.402E+0	 2.441E+0	-3.057E-1	-2.256E-1
1.2000E-2	 2.402E+0	 1.953E+0	-3.008E-1	-2.217E-1
1.2020E-2	 2.402E+0	 1.953E+0	-2.979E-1	-2.256E-1
1.2040E-2	 2.407E+0	 1.953E+0	-2.959E-1	-2.217E-1
1.2060E-2	 2.407E+0	 1.953E+0	-3.027E-1	-2.236E-1
1.2080E-2	 2.407E+0	 2.441E+0	-3.057E-1	-2.217E-1
1.2100E-2	 2.407E+0	 1.953E+0	-3.018E-1	-2.207E-1
1.2120E-2	 2.407E+0	 1.953E+0	-2.998E-1	-2.256E-1
1.2140E-2	 2.407E+0	 1.953E+0	-2.998E-1	-2.217E-1
1.2160E-2	 2.407E+0	 1.953E+0	-3.027E-1	-2.236E-1
1.2180E-2	 2.412E+0	 2.441E+0	-2.949E-1	-2.256E-1
1.2200E-2	 2.412E+0	 2.441E+0	-3.008E-1	-2.236E-1
1.2220E-2	 2.412E+0	 2.441E+0	-3.066E-1	-2.236E-1
1.2240E-2	 2.412E+0	 1.953E+0	-3.037E-1	-2.227E-1
1.2260E-2	 2.412E+0	 2.441E+0	-2.988E-1	-2.266E-1
1.2280E-2	 2.412E+0	 2.441E+0	-2.979E-1	-2.246E-1
1.2300E-2	 2.417E+0	 2.441E+0	-3.008E-1	-2.178E-1
1.2320E-2	 2.417E+0	 2.441E+0	-3.037E-1	-2.236E-1
1.2340E-2	 2.417E+0	 2.441E+0	-3.018E-1	-2.197E-1
1.2360E-2	 2.417E+0	 2.441E+0	-3.047E-1	-2.217E-1
1.2380E-2	 2.417E+0	 2.930E+0	-3.057E-1	-2.207E-1
1.2400E-2	 2.422E+0	 2.441E+0	-2.988E-1	-2.217E-1
1.2420E-2	 2.417E+0	 2.930E+0	-3.066E-1	-2.227E-1
1.2440E-2	 2.422E+0	 2.441E+0	-3.076E-1	-2.178E-1
1.2460E-2	 2.422E+0	 2.930E+0	-3.008E-1	-2.266E-1
1.2480E-2	 2.422E+0	 2.930E+0	-3.018E-1	-2.217E-1
1.2500E-2	 2.422E+0	 2.930E+0	-3.027E-1	-2.275E-1
1.2520E-2	 2.427E+0	 2.930E+0	-3.057E-1	-2.197E-1
1.2540E-2	 2.427E+0	 2.930E+0	-3.008E-1	-2.227E-1
1.2560E-2	 2.427E+0	 2.930E+0	-3.047E-1	-2.168E-1
1.2580E-2	 2.427E+0	 2.930E+0	-2.998E-1	-2.236E-1
1.2600E-2	 2.427E+0	 2.930E+0	-3.008E-1	-2.197E-1
1.2620E-2	 2.427E+0	 2.930E+0	-3.047E-1	-2.158E-1
1.2640E-2	 2.432E+0	 2.930E+0	-3.057E-1	-2.217E-1
1.2660E-2	 2.432E+0	 2.930E+0	-3.027E-1	-2.187E-1
1.2680E-2	 2.432E+0	 3.418E+0	-3.037E-1	-2.207E-1
1.2700E-2	 2.432E+0	 3.418E+0	-3.047E-1	-2.227E-1
1.2720E-2	 2.432E+0	 2.930E+0	-2.988E-1	-2.227E-1
1.2740E-2	 2.437E+0	 2.930E+0	-3.008E-1	-2.217E-1
1.2760E-2	 2.437E+0	 3.418E+0	-2.998E-1	-2.207E-1
1.2780E-2	 2.437E+0	 3.418E+0	-3.057E-1	-2.217E-1
1.2800E-2	 2.432E+0	 2.930E+0	-3.027E-1	-2.207E-1
1.2820E-2	 2.437E+0	 3.418E+0	-3.037E-1	-2.266E-1
1.2840E-2	 2.437E+0	 2.930E+0	-2.969E-1	-2.217E-1
1.2860E-2	 2.437E+0	 3.418E+0	-3.057E-1	-2.246E-1
1.2880E-2	 2.437E+0	 3.418E+0	-2.949E-1	-2.266E-1
1.2900E-2	 2.441E+0	 3.418E+0	-3.018E-1	-2.266E-1
1.2920E-2	 2.441E+0	 3.418E+0	-3.027E-1	-2.178E-1
1.2940E-2	 2.441E+0	 3.418E+0	-3.047E-1	-2.236E-1
1.2960E-2	 2.441E+0	 3.418E+0	-2.998E-1	-2.217E-1
1.2980E-2	 2.441E+0	 3.418E+0	-2.998E-1	-2.246E-1
1.3000E-2	 2.441E+0	 3.418E+0	-3.027E-1	-2.217E-1
1.3020E-2	 2.446E+0	 3.418E+0	-3.096E-1	-2.187E-1
1.3040E-2	 2.446E+0	 3.418E+0	-3.018E-1	-2.197E-1
1.3060E-2	 2.446E+0	 3.418E+0	-3.008E-1	-2.197E-1
1.3080E-2	 2.446E+0	 3.418E+0	-3.008E-1	-2.207E-1
1.3100E-2	 2.446E+0	 3.418E+0	-3.018E-1	-2.246E-1
1.3120E-2	 2.446E+0	 2.930E+0	-2.998E-1	-2.227E-1
1.3140E-2	 2.451E+0	 2.930E+0	-3.076E-1	-2.207E-1
1.3160E-2	 2.451E+0	 3.418E+0	-3.047E-1	-2.197E-1
1.3180E-2	 2.451E+0	 3.906E+0	-3.037E-1	-2.256E-1
1.3200E-2	 2.451E+0	 3.418E+0	-2.979E-1	-2.168E-1
1.3220E-2	 2.451E+0	 2.930E+0	-3.018E-1	-2.236E-1
1.3240E-2	 2.456E+0	 3.418E+0	-3.008E-1	-2.207E-1
1.3260E-2	 2.456E+0	 3.906E+0	-3.047E-1	-2.168E-1
1.3280E-2	 2.456E+0	 3.418E+0	-3.027E-1	-2.246E-1
1.3300E-2	 2.456E+0	 3.418E+0	-3.018E-1	-2.236E-1
1.3320E-2	 2.456E+0	 3.418E+0	-2.969E-1	-2.227E-1
1.3340E-2	 2.461E+0	 3.906E+0	-3.027E-1	-2.197E-1
1.3360E-2	 2.461E+0	 3.906E+0	-3.018E-1	-2.158E-1
1.3380E-2	 2.461E+0	 3.906E+0	-3.047E-1	-2.168E-1
1.3400E-2	 2.461E+0	 3.906E+0	-3.047E-1	-2.246E-1
1.3420E-2	 2.461E+0	 3.906E+0	-3.027E-1	-2.236E-1
1.3440E-2	 2.461E+0	 3.906E+0	-3.027E-1	-2.227E-1
1.3460E-2	 2.461E+0	 4.395E+0	-3.027E-1	-2.187E-1
1.3480E-2	 2.461E+0	 4.395E+0	-3.037E-1	-2.217E-1
1.3500E-2	 2.466E+0	 4.395E+0	-2.988E-1	-2.236E-1
1.3520E-2	 2.466E+0	 3.906E+0	-3.008E-1	-2.148E-1
1.3540E-2	 2.466E+0	 4.395E+0	-3.057E-1	-2.227E-1
1.3560E-2	 2.466E+0	 4.883E+0	-3.037E-1	-2.158E-1
1.3580E-2	 2.466E+0	 4.883E+0	-2.988E-1	-2.227E-1
1.3600E-2	 2.471E+0	 4.883E+0	-3.037E-1	-2.197E-1
1.3620E-2	 2.471E+0	 4.395E+0	-3.037E-1	-2.187E-1
1.3640E-2	 2.471E+0	 4.395E+0	-2.988E-1	-2.168E-1
1.3660E-2	 2.471E+0	 4.883E+0	-3.008E-1	-2.178E-1
1.3680E-2	 2.471E+0	 4.883E+0	-2.998E-1	-2.207E-1
1.3700E-2	 2.471E+0	 4.883E+0	-3.008E-1	-2.109E-1
1.3720E-2	 2.476E+0	 4.395E+0	-3.008E-1	-2.207E-1
1.3740E-2	 2.476E+0	 4.883E+0	-2.988E-1	-2.217E-1
1.3760E-2	 2.476E+0	 5.371E+0	-3.008E-1	-2.148E-1
1.3780E-2	 2.476E+0	 5.371E+0	-2.979E-1	-2.236E-1
1.3800E-2	 2.476E+0	 5.371E+0	-2.998E-1	-2.178E-1
1.3820E-2	 2.476E+0	 4.883E+0	-3.047E-1	-2.168E-1
1.3840E-2	 2.480E+0	 5.371E+0	-2.939E-1	-2.295E-1
1.3860E-2	 2.480E+0	 5.859E+0	-2.949E-1	-2.197E-1
1.3880E-2	 2.480E+0	 5.859E+0	-3.018E-1	-2.256E-1
1.3900E-2	 2.480E+0	 5.859E+0	-3.027E-1	-2.187E-1
1.3920E-2	 2.480E+0	 5.859E+0	-3.027E-1	-2.178E-1
1.3940E-2	 2.480E+0	 5.371E+0	-2.998E-1	-2.197E-1
1.3960E-2	 2.480E+0	 5.859E+0	-3.105E-1	-2.168E-1
